trajectory_id,track_length,alpha,alpha_err,alpha_r_squared,alpha_p_value,alpha_method,D_generalized,D_original,D_err_original,diffusion_type,radius_of_gyration,r_squared_original,n_time_lags,alpha_powerlaw,alpha_powerlaw_err,alpha_powerlaw_r_squared
1,32,1.1142007601508752,0.044599889458370075,0.9889083855886414,4.2004496952619663e-08,loglog,0.007317849841900872,0.007959154795534664,0.00020415962556792811,super-diffusion,0.11672537272313806,0.9941131343221336,9,1.2411114526236955,0.03989532904948068,0.996556409315641
11,60,0.8628705663350278,0.05924350854899614,0.9298657036666056,1.1872133315012115e-10,loglog,0.01940420977448821,0.023993469966882848,0.0005594309282378439,sub-diffusion,0.215252638655911,0.9951311123597317,18,0.6001244406764349,0.09681028385172331,0.8225228363606876
14,34,1.0042401965759313,0.04711443007803352,0.9826961820189384,2.4686194249668016e-08,loglog,0.003951978052934981,0.004355595864151938,0.00010008753721608853,normal,0.08351160212332315,0.99527014003265,10,1.1260224302494668,0.028587619348398197,0.9974474784508509
19,11,0.3549656752273424,0.07612402654607582,0.9157663779771593,0.04304316817467713,loglog,0.0024370504944926574,0.002411574750515524,0.0004825316869904728,sub-diffusion,0.05743838190531482,0.9258642762772207,4,0.37462099709743396,0.09431859856408602,0.8984893592356616
20,12,0.7043262710686883,0.14168165876294855,0.925129295515178,0.038163581727548634,loglog,0.022543056073382587,0.021256731693400296,0.00669449605405277,sub-diffusion,0.12717585587626742,0.8344678363919282,4,0.5880056635663967,0.1764882332609534,0.8863673876222795
22,17,0.9042587446205941,0.05074288683730498,0.9906415760926471,0.00038531565312478115,loglog,0.023860932372145423,0.026492848944127092,0.000984830244145272,normal,0.17648217595821977,0.994502930551075,5,0.9768773863063926,0.06724199766493515,0.9914450006558972
45,17,0.8338125294998734,0.12260308030111478,0.9390892360082919,0.00650068299350183,loglog,0.003556517091749803,0.00484081642946309,0.00046544517970342574,sub-diffusion,0.07626973387586206,0.964339313742364,5,1.067799103473831,0.15781224417885462,0.9608048252983596
46,90,0.96311332737651,0.019182195318753592,0.9901803469536814,1.2641934253195994e-26,loglog,0.003697646416114006,0.003862788787975978,0.00012652056587444897,normal,0.11253779491162035,0.9904370960726403,27,0.8625258502781273,0.032444368562660544,0.9835281647499978
50,19,0.3693006052984531,0.08213858653139414,0.8707710934806134,0.020538619187279356,loglog,0.01863977755855736,0.014062144584476929,0.0021190917896096906,sub-diffusion,0.20548660767328528,0.8980331935542682,5,0.32542566639892845,0.08403409478816015,0.8594283951543134
51,90,0.9617387137058052,0.04544494477554412,0.9471303165743825,1.7766980057554776e-17,loglog,0.004308050911853612,0.005796035184800367,0.00010336166642918851,normal,0.15596314422069288,0.9971459720056823,27,0.6314799815896903,0.05668420011098852,0.9090957914541997
52,90,0.5006906524517177,0.03640513702663763,0.8832611263605931,3.661633779587948e-13,loglog,0.0032829485989613843,0.0033834251004444,9.798877707817008e-05,sub-diffusion,0.09196625203772658,0.992507686856657,27,0.3633810845686813,0.04692600625364293,0.7972490929630309
55,28,0.4658453131384421,0.06328548013684342,0.9003066052665426,0.0003219543072647546,loglog,0.004946627595926976,0.004479048433850143,0.0003982090171389841,sub-diffusion,0.11582394411450449,0.9335877317797585,8,0.44807951183957073,0.08708268277617062,0.8563711922619255
60,10,0.9264887919303553,0.12085769324480632,0.9670872687464407,0.016594046821740704,loglog,0.0041759578673156265,0.004592671722726198,0.0004661911503106688,normal,0.05777087741241246,0.9798085420752672,4,1.0140878618907476,0.1295652489392386,0.9798786278697718
63,36,0.4736841102765447,0.12711162899149672,0.6344854924677235,0.005816706454240954,loglog,0.014951855863236807,0.005715012071570251,0.002553270802194782,sub-diffusion,0.2005503433208197,0.3576032015793815,10,0.28781297599291794,0.1217458337811735,0.5031289641647161
67,23,0.4874735794290739,0.040244371511043986,0.9734608734064756,0.0002664939967448916,loglog,0.030430724477360428,0.019977489297699588,0.002967404316603648,sub-diffusion,0.21098350057211504,0.8830956592606553,6,0.4589272808510272,0.046451051909057746,0.96992574437521
101,24,0.8899658833661139,0.031949506116806636,0.9935973170631571,1.1162963716202745e-06,loglog,0.0036519243561720055,0.0030879391046798555,0.00021528597661148977,sub-diffusion,0.06048151402190532,0.9670950506805747,7,0.8990414408695032,0.044502568193218295,0.9929467581397065
108,13,1.2836284831555898,0.05644327048695846,0.9961478830699659,0.0019279168967974995,loglog,0.16755530296180843,0.14739319777914595,0.009473978412214154,super-diffusion,0.2897249612934608,0.9918046780111758,4,1.3354186211799097,0.06095103557441828,0.9978385399149069
116,31,1.2489200992049583,0.02836528914904902,0.9964021932264107,8.140911702460333e-10,loglog,0.007664478738521761,0.009607196427762036,0.0005360480463724211,super-diffusion,0.15393121939330084,0.9727444243308985,9,1.3944490963893164,0.04256657999947939,0.9970230996283409
120,20,0.6782955561209496,0.0680738039384678,0.961271716308545,0.0005698783368546365,loglog,0.015526541437265675,0.017454717257243697,0.001413207085244282,sub-diffusion,0.12979567687484728,0.9621572005707879,6,0.672103082445568,0.08726256750776154,0.9559093819086285
123,11,0.8091321585033594,0.09687272933074792,0.9721311528542537,0.014032884496519515,loglog,0.08787421283396148,0.10163972995221,0.01372399777380748,sub-diffusion,0.2957575210940581,0.9648188508804546,4,0.9136015777436587,0.16060915823739025,0.9593744799007708
124,26,0.861281437222934,0.019580769404976155,0.9974223826542716,1.146370982498833e-07,loglog,0.012756667961168816,0.011360833223192219,0.0006776378949063967,sub-diffusion,0.11945796677319544,0.9723256954290885,7,0.8608403852399408,0.04254411984043545,0.9928787177335024
125,54,1.285653201528197,0.027696104801504078,0.993544866388926,9.810565724005353e-17,loglog,0.007932438867370155,0.00870628371092724,0.0003082100619672461,super-diffusion,0.18139050002983265,0.9888467989018376,16,1.3775930309227047,0.009377595349780958,0.9997220052650228
147,14,0.5627170396590367,0.06060894835127402,0.977324230876344,0.011402897598650654,loglog,0.02054952753215605,0.02029222245426902,0.0024149943788974327,sub-diffusion,0.17942285512374015,0.9592411360895096,4,0.5308007169125172,0.08527221499256937,0.9615193813193621
151,90,1.1855433062535297,0.018879469606789236,0.9937000074681747,4.9164217545684606e-29,loglog,0.005012237804963843,0.005566092889461946,0.00024533885878158876,super-diffusion,0.2062699173242146,0.982815134765316,27,1.080253160120608,0.02799980870830236,0.9927119181176486
161,12,0.7905066090007101,0.3246149690606926,0.7478015419274431,0.1352448080945434,loglog,0.02488856410144272,0.03682845233353361,0.013529542656492892,normal,0.19338971503661936,0.7874534274568558,4,1.3987828271718707,0.5713939575276368,0.8206599633432402
169,10,1.4347230771717607,0.06295296788699946,0.9961641892465919,0.0019197480930744917,loglog,0.3847428570947757,0.2831840425456763,0.002639395925611349,super-diffusion,0.3706888994091395,0.9998262894981776,4,1.3130569423470793,0.06788502063770956,0.9973066289848179
170,11,1.2086155324573475,0.09737611275445943,0.9871838797044374,0.006428724396464134,loglog,0.2539060694806847,0.20936538452567863,0.016124571459169356,super-diffusion,0.3432761158860095,0.9882760248075398,4,1.0506438787894188,0.12094648027464956,0.9852501016098031
171,74,0.9494634972850572,0.025332854100892494,0.9859621073007176,5.2699568106989405e-20,loglog,0.00391569764217492,0.003537346779350901,5.329145531947035e-05,normal,0.14750026687521853,0.9979614740369414,22,1.1498476833244806,0.030546337516032605,0.993369646194627
178,21,0.9294483635287114,0.04809941707233779,0.9894010836394588,4.227611048693335e-05,loglog,0.07165861758319998,0.06178689647427808,0.0035093893661753525,normal,0.2669631890790319,0.9810112835436615,6,0.8508154662746069,0.04033274086948904,0.9947210989457976
189,35,0.9236765710519529,0.058227269419700335,0.9691886106816733,2.4953247469109816e-07,loglog,0.01932814798506887,0.012577632892855054,0.0025677563151811837,normal,0.14939522699834765,0.7272174502008495,10,0.7265319174748498,0.09239632627892827,0.9345011078464038
194,10,0.9117378891417109,0.013597848066097847,0.999555330647971,0.00022235939786541253,loglog,0.08930661212321406,0.09160716076014319,0.002330899032623333,normal,0.1936607019370736,0.9987068283702367,4,0.8977200733715752,0.013947430321815458,0.9996879871654025
202,10,0.44137884539554334,0.10884153117590462,0.891569501020678,0.05577041932553395,loglog,0.02263341782759068,0.025216498299113835,0.003956508356383789,sub-diffusion,0.12684117613661655,0.953074237202182,4,0.4882008906532737,0.11017339674972863,0.9193853907778362
211,48,1.4144317780446984,0.056273074813561606,0.9813599590479448,9.538750799853787e-12,loglog,0.0087265498942737,0.010207869355313431,0.0006542597965240606,super-diffusion,0.23098767900792688,0.9643462049936062,14,1.7180531266200498,0.022603363781047985,0.9991606061599148
220,14,0.48669184194383897,0.1883086103370188,0.7695817068297361,0.1227419382931063,loglog,0.04295401419375883,0.014965938404233802,0.01698443390464017,sub-diffusion,0.21599694815989354,0.2056002303546266,4,0.3852072342934582,0.20737965648476625,0.6904702269796654
222,14,0.9791287327401702,0.025112160802731938,0.9986861445188978,0.0006571436594456914,loglog,0.028877506378621905,0.029334947468178232,0.0005740641844799943,normal,0.1775437846730234,0.9988524459599205,4,0.955491504687914,0.02595063131278911,0.9990802006810149
229,10,0.7009368137935175,0.14996505373277025,0.9161294953577027,0.0428534619204316,loglog,0.07925101840913215,0.0736787881755125,0.023407630804838007,sub-diffusion,0.26164225004765596,0.8320405406791052,4,0.5765849881937678,0.17157342914994778,0.8877520826871605
230,77,1.1110071068435419,0.01674988790462998,0.9952494773971552,6.95649867210431e-26,loglog,0.0030079738111477715,0.0029307648679420674,5.9096497346168235e-05,super-diffusion,0.14996388733843277,0.9963539918298301,23,1.2541856894001067,0.015647870247975457,0.9985481595044948
237,13,0.6023700369400523,0.028131101917838276,0.9956570330174099,0.0021738462951524933,loglog,0.03581033849358405,0.03846149180396059,0.0030999956029755995,sub-diffusion,0.20513027356701982,0.9871739304564228,4,0.5963609939289517,0.03415925336212686,0.994974821783326
256,17,0.5867293427113681,0.08133196599753326,0.945496059416495,0.0054914365870791315,loglog,0.02208791595185,0.018548105734997954,0.0027806793968736757,sub-diffusion,0.1627202244386248,0.9175148438866771,5,0.5174993955683763,0.0879119293967371,0.9403597080961863
257,42,0.8096988714609399,0.03360518640958504,0.9830664342842466,3.450878584165584e-10,loglog,0.004225188113545455,0.0038848684797868943,0.00023047839504984464,sub-diffusion,0.08583058979125056,0.9692951947970629,12,0.7253911080107045,0.05363991726995667,0.9708007482002462
260,10,0.4892963368603494,0.23455337229043455,0.6851244713673662,0.17227753965029666,loglog,0.006232096237699634,0.004934707452976972,0.003911358799896541,sub-diffusion,0.08878405494344152,0.4431642052500623,4,0.3761898632170111,0.27095921056033034,0.5594521029972503
274,13,0.5296919782611207,0.08895165070678844,0.9466097213326117,0.027061296209976212,loglog,0.033751683811521556,0.03633878992639941,0.0072602992582200924,sub-diffusion,0.1770880368817369,0.9260666529122227,4,0.5363820415494387,0.11149446960128966,0.9354641331428462
326,13,0.30471719979079953,0.0988514690986958,0.8261213828283629,0.09108780246474689,loglog,0.025898710131865406,0.019036874223642985,0.009702892723746961,sub-diffusion,0.22662423376403598,0.6580824116954244,4,0.27108256056258495,0.10781215096790746,0.786442667501639
380,16,1.2533093053844309,0.04772415548047144,0.9971084389699117,0.0014468271694733084,loglog,0.08645053362022384,0.09595141121538966,0.006518501188192387,super-diffusion,0.31018561459541877,0.9818737316667159,4,1.3348986340021805,0.09714431255085405,0.9944151922230476
403,13,0.9464389386681764,0.10065032790703167,0.9778812139828371,0.011121233930651567,loglog,0.014139092976117497,0.013189673346003244,0.0019347692959293227,normal,0.09515379555299962,0.9587407368796803,4,0.8231416022502538,0.12833896536887301,0.9699078294900056
428,16,0.8642953768779188,0.02548052752247327,0.9982647255557727,0.0008680139462190486,loglog,0.019823925971780055,0.020534262415719828,0.0003814073745946196,sub-diffusion,0.11875588892437727,0.9986218990458472,4,0.8405481701973112,0.026277804535484124,0.9987026110715901
433,13,1.2600021223452416,0.11987887861696746,0.9822179972369398,0.008930881705549345,loglog,0.2009307411132727,0.15770173266571044,0.0145204493560289,super-diffusion,0.3465644508114593,0.983326945142439,4,1.060918261432454,0.14744936790879284,0.9789964682251471
470,12,0.5263741379017426,0.06650788862972419,0.9690587856525931,0.015592164978054929,loglog,0.01899136804790346,0.01878979849877506,0.0042456484458050486,sub-diffusion,0.12236145383294164,0.9073493765826339,4,0.48736784025000346,0.08577370575691626,0.9534991509896485
579,15,1.0816281684863183,0.11509069859286228,0.9778573310899933,0.01113330974797555,loglog,0.20670733837132765,0.1408676386680751,0.02611582414535091,normal,0.41684231818413114,0.9065268426645432,4,0.9195217914817764,0.1451656414032213,0.9709533312591314
596,87,0.8060964529977717,0.03600943597942476,0.9542961253527976,1.3680748652284168e-17,loglog,0.00487908281925055,0.005663389466938504,0.00010813254777230652,sub-diffusion,0.12549325577948597,0.9967297622303236,26,0.5885148432060756,0.058191189983368086,0.8916634176761562
626,14,1.3263205041214219,0.011209462804849095,0.9998571630424118,7.142102927581995e-05,loglog,0.2257610544175245,0.1984574404582536,0.007848685114374046,super-diffusion,0.3554401215106566,0.9953296737260988,4,1.3499900939991782,0.019191173481854052,0.999791870673357
630,14,0.7228938887447691,0.15218028430335537,0.9185828313511355,0.04157273027572116,loglog,0.027623131913202977,0.014953233375959106,0.007757509935087674,sub-diffusion,0.12314975949018325,0.5532769931061248,4,0.5928945490914967,0.17915597068097935,0.8857998682535145
668,11,0.5184729682464192,0.03669166088482141,0.9900829142869041,0.00497089776886217,loglog,0.05997848884589354,0.06503418281220599,0.004762858592879419,sub-diffusion,0.2411294874827307,0.9893867575642838,4,0.5329202401317283,0.050924633744002794,0.9853972652082301
672,11,0.7900332998539296,0.10989987956379665,0.962740016514667,0.01880684036492231,loglog,0.010163043868809665,0.009814736490849595,0.0020950072607913823,sub-diffusion,0.09724001708034073,0.9164841804358801,4,0.6827822891795216,0.14006459126156676,0.9453427513696404
723,10,0.613630489935907,0.01862331822345965,0.998161214993998,0.0009198155333086656,loglog,0.04968662630608164,0.05462609470928414,0.0022465466009853664,sub-diffusion,0.23072497994668778,0.9966287267248748,4,0.624160575202169,0.027486348220526972,0.9970331835171939
745,31,0.6027921076809074,0.04256661980550376,0.9662712450877272,2.0783172165832083e-06,loglog,0.03223918730947569,0.021665594576949238,0.0025124886562310433,sub-diffusion,0.2766043091797664,0.8920331361043429,9,0.5868479075853553,0.06295981003713925,0.9494639427095168
748,28,0.6155158659399768,0.05949250258914537,0.9469223611689247,4.7689672455934236e-05,loglog,0.015665596558197548,0.014298164557922842,0.0007844292843895691,sub-diffusion,0.19983343646246543,0.9736256645457264,8,0.5920030877494695,0.06977427146214925,0.9465405576492794
762,10,0.6648675697201352,0.20313296858913035,0.8426802211610348,0.08202384499321837,loglog,0.04502592595119663,0.05611228575355067,0.011292161551512091,sub-diffusion,0.23988989472606045,0.9250720582744326,4,0.7932738099778497,0.2054700326824616,0.908717601672263
769,11,0.5948237772390066,0.2670726388563493,0.7126607327983508,0.15580764466956298,loglog,0.0684745675101461,0.054473125412883815,0.04033245023686102,sub-diffusion,0.21451149617970627,0.4770049998886906,4,0.4290208924266275,0.299647245315905,0.5856308181504815
793,86,0.885222940697532,0.01360033599029931,0.9946002907882974,1.3794239549569803e-27,loglog,0.006092844445607986,0.006462898163560253,0.00015022359404493217,sub-diffusion,0.1581465699557482,0.9951609782404025,25,0.8540834034900184,0.024641744227539387,0.9905043267512389
837,24,0.4311944264048074,0.03431997279895271,0.9692974349188601,5.6707156663541383e-05,loglog,0.012690596382159188,0.012335042397677257,0.0012156319132205435,sub-diffusion,0.16952717137082526,0.9363416629340149,7,0.4197286558620988,0.041862447204425925,0.9632085445728549
858,10,0.8005989845171855,0.20737676925034357,0.8816864943658002,0.06101837378689879,loglog,0.12727757389992306,0.12978128734395028,0.05258200581558704,normal,0.3246119327061163,0.7528380141704643,4,0.723637714335501,0.33875122794034,0.772994962324498
870,14,0.9838897640046785,0.08896560499704978,0.9839107029968038,0.008077269644049425,loglog,0.10480851062339752,0.08301112814822896,0.010531507767562166,normal,0.23453252096718818,0.953937280183273,4,0.868945058172939,0.10914969799551359,0.9806026247292081
899,13,0.5540031359110487,0.25918744584768555,0.6955276432264625,0.16601700063702585,loglog,0.047267432787002864,0.06327733935836628,0.026948589808727465,sub-diffusion,0.22064251312851824,0.7338110952854269,4,0.7283581546782559,0.37183522814918984,0.7009233408818674
943,12,0.84890921254856,0.07641008136891642,0.9840548672090635,0.00800460323191843,loglog,0.048920835423681246,0.05050242613217748,0.007111872350794053,sub-diffusion,0.23781802127525548,0.9618511629003915,4,0.8118548781411032,0.12702253588019272,0.9684906608976124
953,30,0.4076506479961731,0.10309810216856881,0.6907331322060639,0.0055037049367768955,loglog,0.015084552421573078,0.00812618045029823,0.002355216462144001,sub-diffusion,0.17501292101115737,0.5694707566840597,9,0.29675423247509375,0.11860681806383669,0.5570561831426832
1024,14,1.1937229961341127,0.03834332436255598,0.9979407590644334,0.0010301510734003207,loglog,0.2441782092458871,0.2152943847576627,0.001347924925036838,super-diffusion,0.5117227006239805,0.9998824192762948,4,1.140329384078843,0.03721045568537895,0.9988091881224958
1053,16,0.6666361504734267,0.12715340519415408,0.9321726833379915,0.03450909722670536,loglog,0.010496704776589908,0.006327989829331404,0.0016638334237714322,sub-diffusion,0.10028589808447336,0.783371376970183,4,0.5655878191740191,0.14126915084809527,0.9166351153271686
1079,16,1.3957830277309184,0.010605401958136628,0.9998845488419227,5.772724525610062e-05,loglog,0.2025714563525853,0.2074249829570844,0.015972318097618537,super-diffusion,0.4220213663040929,0.9768317333992358,4,1.4064954614714413,0.01122979890937093,0.9999364250567541
1105,18,1.2678016282596505,0.033600404249186526,0.9978972218154507,4.094993794661741e-05,loglog,0.07393335447005464,0.08069473057139949,0.006521836154018724,super-diffusion,0.3439204329806245,0.9683727107399547,5,1.2144291279490307,0.08510521854896301,0.9925571348874858
1193,21,0.981873525495295,0.02816155772396305,0.9967202892972891,4.0381062901669655e-06,loglog,0.006633823655034533,0.005983870493378453,0.00041697790523299687,normal,0.08200929218519408,0.9716899456728808,6,1.0502256410688977,0.03964105511455851,0.9968298156537775
1225,12,0.48051245607440213,0.052634037681473685,0.9765655129010246,0.0117867067778209,loglog,0.05662964147488259,0.05848452877779839,0.009531507941921862,sub-diffusion,0.2579823830178232,0.9495579515452589,4,0.47757584749451787,0.0682737522119458,0.9676376890490993
1287,20,1.1987543346909362,0.02055574183477306,0.9988252230403338,5.177406372317927e-07,loglog,0.1394410541204429,0.1556827006745904,0.007319428091443972,super-diffusion,0.44424354946708,0.9869111088307033,6,1.2678991352576627,0.03975129345712586,0.9980329221303057
1317,10,0.7394587660377689,0.09772047319730556,0.9662508316356656,0.017019414415693764,loglog,0.08613828924136437,0.09158958388814568,0.017809136492746132,sub-diffusion,0.22668958087014246,0.9296983357538349,4,0.7144222224007083,0.15014428662273652,0.9414263887311076
1384,11,0.6152778728953051,0.02272013615310208,0.9972802656509326,0.0013607930534007549,loglog,0.01569297912265156,0.016625073460463873,0.0016248977432551934,sub-diffusion,0.13977505526918588,0.9812528239944494,4,0.5974806636320331,0.029462496046139347,0.9963151418128599
1400,14,0.7665352862216646,0.2584974907044998,0.8146997731650811,0.0973927913177952,loglog,0.057987268929129886,0.03015223801195937,0.017270233880465627,normal,0.2455556219812773,0.5039842078646353,4,0.5485143522226736,0.2784487835853429,0.7382457605417831
1410,11,0.4045729189079411,0.10818394760274284,0.8748840881813502,0.06464761283174658,loglog,0.04037907507374702,0.034456378754386924,0.014790242410837968,sub-diffusion,0.19338321078971474,0.7307253549854993,4,0.35698988627762385,0.12547051736969267,0.8314197530962594
1412,81,0.8835814866132222,0.009131907063874407,0.9976555926572468,1.9798223360846562e-30,loglog,0.004673802323933077,0.004433743170233271,7.057901008576817e-05,sub-diffusion,0.10778447401322436,0.9977245710664314,24,0.8468289347624492,0.023912296792705463,0.9913973581986159
1416,11,0.962094533310498,0.05461572528590991,0.993596169605942,0.0032070578069174354,loglog,0.10758413814699197,0.10451399131990848,0.009162433855008418,normal,0.24816924533867726,0.9848616651565599,4,0.8940994667755138,0.08631337504090743,0.9884006626022612
1468,17,0.9338908290660894,0.04575615368306837,0.9928499076149186,0.0002571523497494682,loglog,0.01845768605214432,0.01973795803715221,0.0007454422157437317,normal,0.1522170904485979,0.994326992531795,5,0.9845523687345665,0.07282794751372478,0.9902042793385365
1475,10,1.2676186072693687,0.051880598151800524,0.9966610476684296,0.0016708720725265853,loglog,0.1819642274356792,0.16438088294962303,0.014057801543741118,super-diffusion,0.2734932313248717,0.9855836381275239,4,1.3757433615428485,0.075056638562903,0.9969059607616787
1545,12,0.9279808107645195,0.20467861022096956,0.9113307663031643,0.04536354233500782,loglog,0.016352907807744566,0.019399753548647397,0.0030229824574099545,normal,0.11319906553672984,0.9536858119466053,4,1.1544171944352555,0.20813071055955593,0.9614604995147272
1546,12,0.8399510360607328,0.027051140188111885,0.9979298908892478,0.001035590779507434,loglog,0.0788854325426481,0.08572700938681174,0.002253509055818453,sub-diffusion,0.27389773494210645,0.9986198905620595,4,0.8716237180838343,0.04191990765426445,0.9968998705767993
1603,10,0.8507793060580764,0.020657993431852404,0.9988222296159137,0.0005890586871115655,loglog,0.08777513573967084,0.09325068839222703,0.002891750027448973,sub-diffusion,0.2685570419023862,0.9980803902437143,4,0.8578228613935841,0.033004295063301846,0.9980225996221554
1745,31,0.7807861922200148,0.04947824404905658,0.9726584756713756,9.942215031300906e-07,loglog,0.004573675710254601,0.003645054745931714,0.0002909589471050601,sub-diffusion,0.09541052236802278,0.9457648313326864,9,0.7022003800487702,0.06633346014182556,0.9648151159674411
1751,10,0.402807324635819,0.22231061972594027,0.621429070297099,0.21169227436419277,loglog,0.08272501673745646,0.05823176200741145,0.05325854831529551,sub-diffusion,0.376907899156809,0.3741153561477898,4,0.3059168792364948,0.23952395152216027,0.5080362756665758
1757,18,0.7449344056880229,0.08583443872384823,0.9616958292910746,0.0032190217199323987,loglog,0.06061618686038896,0.04184624909320321,0.009263915535672197,sub-diffusion,0.26733896696513965,0.8031837304558938,5,0.7421949210159062,0.10655366265970963,0.9604730366015755
1823,23,0.9179252344107544,0.05270126531144463,0.9869863653182547,6.37855321628352e-05,loglog,0.007082645772209152,0.008072398887834143,0.0003768755584536987,normal,0.10722299184956506,0.9870908032435418,6,1.0051550339054485,0.1066081275951199,0.9743676196087988
1828,14,0.961469829399026,0.05947671239567801,0.9924047613787403,0.0038048577820004583,loglog,0.1044299010188821,0.0955696006700851,0.006639912702359037,normal,0.26717163269027716,0.985725448472072,4,0.8912592677443483,0.09793210370730579,0.9850304893091685
1873,14,1.174746092328048,0.009272933855446598,0.9998753988116132,6.230253499628359e-05,loglog,0.1875237193973268,0.16233483030500206,0.005541094729025729,super-diffusion,0.3068859328735909,0.9965168379429868,4,1.171588021836004,0.012918775597198109,0.9998639439134703
1922,10,1.0921254501909463,0.05158076686610719,0.9955585239500913,0.0022232093548721905,loglog,0.07206967087211101,0.06827849903014206,0.0043138223756610606,normal,0.18816844303973773,0.99207985417138,4,1.0652088519992065,0.09222076070763563,0.9913404856399205
1980,11,1.0297472661749023,0.058012194245991924,0.9936924705862658,0.0031587535689217012,loglog,0.0686571336333496,0.06634078985916285,0.00552861877007849,normal,0.22064594051328437,0.9863003493414901,4,0.9871253057191175,0.10551529943933806,0.9863931877512042
2108,20,0.48982671295051994,0.06653734338146992,0.9312648058287484,0.0018139354344224403,loglog,0.0190794475464703,0.013052014028909839,0.0019704068555993367,sub-diffusion,0.16717888999855854,0.8797056117185476,6,0.4594949104579562,0.06843218545927139,0.9367662384245141
2114,11,0.842327781125536,0.06584941798981742,0.9879247674985463,0.006055953537350111,loglog,0.005134348567108069,0.005708780854181218,0.0002864878076039223,sub-diffusion,0.07991917333393848,0.9949884333929148,4,0.9023380517778666,0.0676089700410404,0.9925608960815924
2177,40,1.2101481926844193,0.04546223078360872,0.9860832459678854,1.2921829855774078e-10,loglog,0.061745938403568096,0.06200995065545191,0.001792285472824311,super-diffusion,0.2809810928018023,0.9925375557918247,12,0.9635739489643275,0.0593132945426595,0.9822828146353215
