Inside_ROIs_D,Outside_ROIs_D
0.004737072779844165,0.0024938848202279273
0.039600668804109916,0.013573899293047935
0.13836160385139565,0.05297486613629034
0.1222029942883806,0.020428661398978292
0.15497316036378508,0.012336437490889014
0.09487993955891542,0.021422835459247384
0.1831504534786816,0.007764375968103488
0.1330058928648866,0.005064959148169291
0.09291157581613281,0.013898233175467636
0.03784305747996359,0.017043008888616595
0.004895484594484403,0.005094295513159791
0.11118902606566487,0.003997912500829222
0.326965593832558,0.04636820816727553
0.3238563193278562,0.004691771592526748
0.02569526295039274,0.0012362843574004172
0.23527702866235994,0.023689080552900692
0.48425523568063394,0.01405299135112127
0.14744445618951565,0.0025838278204116448
0.07522605647403215,0.01745997229418422
0.0722308270861243,0.14725832933281752
0.08767749516003022,0.003947867510034921
0.10820248727540914,0.0028446353134597845
0.3707905976631812,0.007077328007981695
0.08060516989059234,0.01015949318726436
0.15418173900202586,0.0026128293521143734
0.12125620542257458,0.09528657839847182
0.396523148419751,0.015725286212610202
0.13937515793528607,0.0066354500760601575
0.18691609118331415,0.004343382707279957
0.2161021039939533,0.005911337533650322
0.14928156580452373,0.0026648260115847487
0.32577338812018797,0.002618288914519983
0.07546944820752345,0.009211451250691345
0.014798811904755715,0.005374685136232768
0.011791062903469419,0.004245190807741013
0.046850003480699065,0.004663448566304628
0.18843282947900386,0.023433189238744285
0.03720824940879653,0.007383846088324366
0.17484432170455422,0.027761802309851473
0.08029278287851503,0.004735779569910343
0.0062431379277763715,0.0044147173245064645
0.2620527692955915,0.009888649059372132
0.20214151680488768,0.10918355825739767
0.004570926881970675,0.011837097469077976
0.08882133025344965,0.017567930183650264
0.03477179887447084,0.06711427363402309
0.07504363613101223,0.09631565936026498
0.10462791100015906,0.007423728768075125
0.30116773904255456,0.002459072058348347
0.15445581108741926,0.01370540055282949
0.07169687416440526,0.04168383444053743
0.2409918639679452,0.12131460889449663
0.2021359898112985,0.009082799941327975
0.1722534405182265,0.07102541063816543
0.12598654883097218,0.1455375686379876
0.03940079356775588,0.007540079828268875
0.06102252449612964,-0.0013637802176348147
0.01618914416523828,0.00848776091073746
0.09943745151233933,0.15591980360975116
0.03280965672701312,0.16993380400444105
0.07579858588427621,0.2136565935567761
0.023192190712417553,0.00932319938155222
0.1450327369056493,0.0108998751740135
0.09161874560737884,0.024418261158281454
0.1497580054632949,0.187160771597144
0.05342208852258067,0.13855437450474017
0.12036630768053765,0.011743466943545021
0.03910484890375075,0.05761755465877372
0.19121624470373064,0.025295202631686737
0.004038877650456258,0.048762912643872065
0.16815675081266665,0.060340313581770735
0.26127539079075923,0.004621385331876422
0.26773316703070316,0.049921535945248244
0.1528614428377338,0.04324081848335873
0.024124191394678123,0.027147993295045105
0.09117168489095026,0.007821404638761905
0.08976967246642814,0.04773883626104797
0.22774387754743292,0.0672123905789299
0.08909097989048953,0.005011802486086813
0.10028605338420986,0.06690101409481371
0.023503148696295485,0.006727588409177222
0.013779254254602519,0.3603822284174138
0.002930149679517651,0.18687042519387384
0.013204081315557724,0.13740283491549904
0.20227999561837962,0.18959576702780326
0.011308562161504694,0.008471440916147826
0.001491251792669173,0.01918072852470769
0.028334366234188994,0.22513371474220165
0.006191932164046362,0.024011442551396735
0.017420998337125484,0.2355064876054583
0.008162247097959093,0.0013565926197930853
0.13656571615076488,0.3822996625372405
0.06507145130964212,0.139063401400428
0.004066592376935958,0.4284944549520631
0.0059686149107919485,0.10192982486524149
0.12942133909489287,0.03056641961591536
0.021070254195623188,0.012386653904559071
0.027396965384863414,0.1539417325500111
0.006152116183006992,0.002980312058448785
-0.0022844441249653337,0.0032808029688070894
0.12971088056861885,0.0016950263532513582
0.07750158056457224,0.17997394268054312
0.07174852002222655,0.00283022603931816
0.04854453967692366,0.03102196876382347
0.13047349352424456,0.0018184314593119716
0.045312055980651605,0.007054762495907473
0.0034512180880971427,0.06985002410060331
0.31402065836829773,0.009462028127939622
0.014333613769967607,0.00081679662921534
0.007387819452383078,0.1832120555663668
0.047822368607880264,0.026033631713716948
0.16989757616726892,0.045621471150751616
0.01601825479325838,0.005394474860614418
0.043698766624332946,0.06762474906647035
0.034563370790592074,0.11303840486211546
-0.004947091789560932,0.09981128816435493
0.20212008360765826,0.0034789483134495254
0.03311103135053092,0.011131058704475191
0.0187365970992499,0.11271251874642291
0.013762230414197687,0.026987966548777942
0.16627521456834574,0.0034777775095093722
0.31838211593921,0.08278828759061704
0.003958457681720355,0.04496400508259152
0.055918919605149484,0.005086026428454714
0.09457331519741403,0.0701541411689364
0.07534459507182252,0.06672363065534156
0.1028712999498187,0.004169538818437495
0.003944001668627719,0.025880878454241935
0.17032917302200634,0.0053875370493995664
0.007073609448251133,0.0003640497442827203
0.25582744857680617,0.007621121581854395
0.09195551466722333,0.21178762902417117
0.005503546819090269,0.008289730840298102
0.007645434943266245,0.0036639569731866067
0.05314854019187652,0.00382121196414005
0.040654046546858946,0.04160732614211323
0.023365740632701127,0.001339983085095816
0.15928164715527485,0.0035832041286711644
0.004718720444333273,0.006360701801878908
0.0016222530494599777,0.2888679389614048
0.14922691562096446,0.014459659546605132
0.08432375391300279,0.01209333013873031
0.00657285388557283,0.021185044265067284
0.10383568388098377,0.17139359838580595
0.006595771307538279,0.0020953860640757767
0.0035985163833427676,0.04639169249468668
0.1107024006031962,0.07308244152839478
0.031869961099636655,0.1360851224790085
0.07205149576220378,0.16818468464610256
0.04730125765406122,0.18477323334784546
0.007944376732534258,0.18414832932169906
0.19375028525881807,0.010932178422995278
0.002377449353892596,0.27886422243903997
0.005251894082522389,0.2943979257673443
0.05252997843251461,0.003685353392137348
0.13771437447962656,0.00826698154249206
0.08308147026365506,0.007376553861311461
0.33017595751136325,0.001669733543264193
0.09936595116442495,-0.004794586638720659
0.19027723509486696,8.43871750167445e-05
0.07305779691172948,0.007991950696414335
0.03786925461683195,0.12467677456074963
0.1348043462254763,0.1870953135222203
0.09119149066286254,0.049951912042353774
0.11036015151372854,0.0017543325911926488
0.4733939364787801,0.030869536717141478
0.061353345700522456,0.0172600471501231
0.1532683474886456,0.0028552069540894592
0.026514883946854625,0.003222253141261117
0.004850808540810589,0.024085531410350053
0.011627940045741868,0.46531664767496395
0.16217196942781378,0.0027480205942955866
0.11199198553807581,0.18924546972486397
0.0028735074317738103,0.003441616065642563
0.0967518731032148,0.07398974262092979
0.11517819405766129,0.002670350840733409
0.03773900073831962,0.030982228324977594
0.010900165653739073,0.009770104647878263
0.11024238918059572,0.14608510356521853
0.19855145872002603,0.0038250637607095614
0.0057628552551333735,0.003546987541795644
0.02930937808796889,0.05287026803794913
0.11518742800469409,0.003034749213129718
0.39160606403463055,0.08743242093828203
0.23289238015802055,0.2403311894285371
0.011761535287561081,0.0036722902213649346
0.07812412483656203,0.015587028416121107
0.08615602374074384,0.019119427416139635
0.5525882347401665,0.3687152281109497
0.188639547690262,0.124831864725088
0.008794587498487324,0.07446130282770215
0.06302066374553097,0.017933720780702395
0.05458618377245743,0.058616729580840174
0.1927735744050556,0.058566483590438104
0.15797348867126296,0.29136236036088214
0.005489687877270492,0.11103704018691656
0.18546395162519094,0.12956497592455649
0.09747230795204764,0.11165065448297447
0.04373647344674953,0.042018679913295345
0.02208162787423857,-0.01132715438074066
0.11787183012823671,0.13228864233433923
0.04825227546284441,0.11640918250202549
0.00243474644758993,0.07590406188955406
0.06251469842374767,0.0038573162139750386
0.05482813650222835,0.001378471975156023
0.06190626853872838,0.007658879564513312
0.00048138694003712246,0.07006098760180576
0.002024410969230721,0.09243807072694626
0.002261749706085429,0.0022152447752855475
0.023257379487200813,0.06483279090421627
0.010526985681205749,0.09853643664312024
0.004034876193604208,0.12232122552466021
0.00740594371103309,0.05792542918231683
0.0020295273297678733,0.03509113707564144
0.2896744221024671,0.09764961747803
0.05021931011999856,-0.0010125282329389584
0.09297534922270541,0.01831572573199343
0.01304403055272315,0.006764401942899618
0.12129136515671843,0.2386671756065251
0.20906972239984586,0.006332499895296759
0.23946734990445506,0.1199580821394763
0.008691398972672775,0.02302751475317088
0.03868855931054935,0.0368142096202501
0.06959723154368921,0.0744254324701644
0.008362715018100104,0.03641800418217014
0.015246615217753163,0.28044638299912644
0.042995374842923414,0.019914193081236316
0.0705254882329561,0.27914274742843137
0.12671500055108728,0.09879037056109087
0.09430626848547814,0.06479175142885064
0.038317589806171504,0.020676762628140263
0.030130510743606568,0.06871318335411446
0.05625609852512423,0.030825027418324557
0.16224282189602146,0.14243955479155881
0.2987188536856532,0.008980237944499413
0.15765546248571208,0.020353555328452604
0.016791108334706352,0.08282203251477992
0.00021175055174399633,0.2955460507978678
0.01236659279771302,0.08754154514169989
0.14023381041539124,0.04866404005916656
0.047148131173259736,0.0073973147879478765
0.0018264371326488955,0.1729797109771002
0.010407649752694684,0.014909697206165765
0.07912673885674996,0.038128592423303395
0.08077858831556867,0.006988784504771096
0.00030491602295257465,0.028629618017186272
0.06098833208702149,0.28253657628627526
0.023804441186605265,0.0016368666521394846
0.2575588102643781,0.034659417255958495
0.01457026737675236,0.07972114302610818
0.1886975536418097,0.0065634539945063014
0.16514556308495199,0.05983507210637615
0.121953788080633,0.003964240805950757
0.08746069581167709,0.18824347166105967
0.02838796479007284,0.0029283487183229657
0.03333054624342189,0.007130688541336325
0.021252262750447476,0.005914257294739517
0.07324202066120775,0.10183730009344295
0.024547315062035308,0.0028100216980788953
0.144548057277807,0.037252427078742524
0.03331927196221571,0.006063061689897224
0.03252564959025723,0.026644623852705288
0.17298082157513686,0.021279290518466967
0.025579758769797525,0.0034493337302570963
0.02656977114384055,0.04517338653768745
0.05187763174705654,0.30478055390100234
0.3308711823851078,0.09896702037429508
0.08008681936879332,0.0024379008515382347
0.018213738253152943,0.09240651049342716
0.019058819265902353,0.004221795170842764
0.001370244558256285,0.46037912923426355
0.052564110621076465,0.0993002409681434
0.07907099440856515,0.15774137633175528
0.11047495579470705,0.003467081763756132
0.06863954340713907,0.013043980430431621
0.01762222853923201,0.014169961604702073
0.06190095283748016,0.09824506312156102
0.00851548439675902,0.02316719569793826
0.016612457877061032,-0.0045813930166825395
0.37525085128670055,0.1458862773748928
0.1259721503006815,-0.00030750495339557527
0.01649924957348582,0.005075946538509625
0.07645846966168339,0.041799485883742014
0.03147781297891648,-0.000564561257294734
0.06712624409119507,0.33824663773777836
0.1432411975028527,0.016980830822153816
0.010319641579602409,0.11307029089747851
0.12307873348195651,0.16162246445856898
0.016571891912805774,0.015862626376941465
0.06382950005389933,0.06707406900166324
0.04049567428106058,0.008810028933317863
0.06831486502601336,0.0786636677875179
0.11343254590105552,0.018442370423028567
0.08356719128834789,0.06348829753711695
0.010942023921095206,0.04937367840225253
0.2053080916896791,0.047304518331796275
0.06685730527660602,0.39454326626507435
0.09777698261235601,0.0745225719509267
0.32665725425474257,0.03774014569331107
0.09962372012052363,0.12998176297402875
0.10987508738083958,0.09542351335548735
0.05393055195976179,0.09511410385851089
0.002253658029552275,0.19035063160943927
0.10251092776702242,0.0037868157777062794
0.011733237637040773,0.039504216226865965
0.1911860425133232,0.10185240772447388
0.011601356157339577,0.13842184523881454
0.19015860127549616,0.002960749959233749
0.04208074530109969,0.05916242633247097
0.03860225237082121,0.12810879133410175
0.0993026220819941,0.005638726496185548
9.942710823673817e-05,0.10825933147200255
0.3478425514433544,0.007318590506361927
0.32310308499375184,0.0009890405621183211
-0.0023687359921266047,-0.012171068295393847
0.1335163427403645,0.005350595645390081
0.05130910832006748,0.009666957386564708
0.3133810882748523,0.0027471397259978747
0.019774194338670628,0.16015087826007307
0.031094013776513288,0.002859531575591315
0.09679330527651463,0.33396844440423035
0.006943466493993948,0.04338315053253671
0.2868879776043135,0.02395783821664849
0.07550476526646968,0.020404313810844676
0.36339370683433253,0.06764035126675667
0.13081407507231788,0.15592828347840718
0.039880239749659534,0.37521554887885766
0.10711770705625162,0.23677814331885116
0.1515605333465356,0.12732369561156112
0.03829959341165765,0.03135518039557835
0.048985905730503654,0.21763586591047554
0.05106011013824218,0.36227227120105887
0.32815472905922394,0.12207596487895025
0.09855106858880434,0.01195014239549773
0.13098284839685595,0.0008133128260741347
0.12491957125465464,0.3735072355455441
0.019218930626016532,0.010037182675452496
0.21935547489532894,0.03974430763000146
0.29962503035770993,0.0014736098134528655
0.1682501153607116,0.004508602757975276
0.021855618401903455,0.008907152793480458
0.03516652403876769,0.1346692997885452
0.21465005740715948,0.11340950944037129
0.050708951166478874,0.005570627029844203
0.12957200069441102,0.03830255802233615
0.03749283404903308,0.10417729712495599
0.007305961466202762,0.16307174693942
0.14617252741296674,0.08163026653118212
0.03031300906707607,0.006026155164395893
0.07889667891095918,0.11955499880472607
0.036363434180786205,0.1339085701293986
0.050549095259773594,0.07622958631792544
0.2785332251868587,0.0029688906984001243
0.3485345445068343,0.007196256605096369
0.1617895186938042,0.1967013151180415
0.004972292563219313,0.013975917299639613
0.16486417071354284,0.004033933530125509
0.0052243346743714916,0.05390327968116681
0.027326749365237005,0.32939079689464545
0.22530647644887133,0.09625739873685708
0.24211467830615974,0.008822965860080242
0.0032506511937849137,0.008832196068912338
0.0036468047966080157,-0.0016138252510943904
0.018883625995083822,0.3403354966013665
0.007915666143605105,0.06641553409258588
0.019343504151293912,0.07959174749243557
0.00538957749193795,0.08954157888420818
0.026929359004034502,0.08843907571763987
0.0029052548892095817,0.005922934392334935
0.0075968932632044465,0.029526116509122655
0.0023501557675857207,0.010202027232021708
0.0037128513443605497,0.29458096470360157
0.18217029168873738,0.22717063262748866
0.09909200139264224,0.018913933177175195
0.3420969469840993,0.0031468727779307365
0.007405808061853226,0.01830499574872652
-0.002171757036810311,0.02411867786814546
0.017488793555640723,0.17253346428846433
0.08316586433905078,0.08229154810195294
0.12162725685314357,0.18829982416053379
0.09055681307903762,0.02880539408613263
0.14914286379975672,0.18895688167639454
0.006519730019473974,0.0057372239222192286
0.06703861434923393,0.19065595279921718
0.2694078914188516,0.007308241497360782
0.001093204267133784,0.19491432121389474
0.16167257127452755,0.006702762843812685
0.002148722629623056,0.016912890213857508
0.5031835709671434,0.3575176376822958
0.03909278135843706,0.30320753310341614
0.0017015713265950577,0.21164914366410814
0.04465615432127471,0.10223673321710293
0.049298088999554006,0.07847698842628222
-0.0003426909921597852,0.01277039108205313
0.08417642260888862,0.16030802487520182
0.01679105844124373,0.13374330103382095
0.1315921327879241,0.045995408080945585
0.0029319009923725412,0.02641725293462929
0.10121887802632423,0.041081652119214704
0.013676031635416582,0.16442729060984515
0.0037513843443781995,0.0033014101098583267
0.10081271746920673,0.11211304185900296
0.003056953821484175,0.14126254406190628
0.08875534395459757,0.11077556242207251
0.0014356006150843981,0.013470602899349152
0.010056840900954678,0.01935538374204932
0.012918716277823206,0.020326806010326968
0.06817181750090794,0.033352275372869146
0.0849228268357991,0.04393238381039144
0.24313015765178986,0.05962648986273744
0.018019990480464904,0.09660449144503507
0.02136089952383479,0.3633661664154858
0.033087457245402324,0.05577209937052973
0.016535134538875305,0.017038580234748614
0.006757117139604862,0.014773602158293406
0.010919191768149381,0.12280831136741967
0.007729053102526493,0.021562312342919523
0.06312994451706577,0.032657025863272036
0.008736311969040535,0.046030557089189725
0.03385523584873956,0.04074891653586861
0.18521625801023203,0.11374080210552102
0.1550849557620917,0.3784855854843869
0.0017280144959331484,0.41156843859105097
0.007034907311331987,0.07538293214143907
0.012283197465766789,0.07991441473325739
0.06685363052909245,0.004677803060060177
0.056619449897570964,0.0321984967109777
0.08770464664604538,0.002954153619561104
0.008736644757347277,0.2775522315285987
0.07135737397014928,0.1324858432717054
0.0012729246235015515,0.042156158789175766
0.10285072546505378,0.22271185514364117
0.21037320395809883,0.28344697741653313
0.16806030039152461,0.10518275784016194
0.3891146924476711,0.0032828588298520127
0.32969338276299015,0.340307300818348
0.09441029959959837,0.39556909698233533
0.009569505691756179,0.001422104640333083
0.23292402405867765,0.03440154656935705
0.09962629379101037,0.07513324482368719
0.00835473971072311,0.0025778797533797053
0.06383950603725659,0.1432260820378505
0.0017967036912824568,0.09265480437157166
0.08492522743627869,0.04941205928241598
0.0064213110057078126,0.04768090187830234
0.07909556097146027,0.26157102253509174
0.17470900924694754,0.013610750416683266
0.10176347967610981,0.0018125125210917002
0.014258779516199423,0.0028684762797648432
0.1795927721272249,0.10902704868443383
0.06634534770550866,0.036207208100619774
0.030569437392637573,0.03315620991200841
0.009190175601471671,0.03507244363383397
0.008469660671381073,0.04221965578718171
0.5339268935807996,0.41751326989544774
0.2760405821154118,0.09143050051706963
0.11562813389379763,0.14014894392839136
0.07104220588066248,0.29474045758609263
0.1373070883859686,0.0018931169912150307
0.027760272835845822,0.00590465288569903
0.2155137576622452,0.23100678375316525
0.023398869432394748,0.001974438153815879
0.19153809300365357,0.004877378035860382
0.0633692794490338,0.028498828845432634
0.2091627089846233,0.03552950398759073
0.02742766547697074,0.22597367950296668
0.20148235080073812,0.2196327698679806
0.1461774411318668,0.08861624497395416
0.015030833837722175,0.03513248527342011
0.052162859732417056,0.2798821401684162
0.10080106814609559,0.04087570777344979
0.2747819429862588,0.15432750439038806
0.15835883367353468,0.24211538337772573
0.26551213733434487,0.001957815758557453
0.0397106098370456,0.005958662390219588
0.05537202813902115,0.06635575819481868
0.09831469042758517,0.008752518702058175
0.4149414727090676,0.053646269015088115
0.14147002587580554,0.11299935590656246
0.002011744980105402,0.18746802012080718
0.045949976299107444,0.03705199117184528
0.011160410489494867,0.03630786514733701
0.07155013973989802,0.40519432031812247
0.07539987173164986,0.003547212796360736
0.0214694435998938,0.11636252447846601
0.2453436617815406,0.07743650700531515
0.35381907118272315,0.08272023822073281
0.016486578197239546,0.24845572636692675
0.011176784255021827,0.01307685476193057
0.22713914849611458,0.05617463002861913
0.12395797609682957,0.022904236239288896
0.18063729711910145,0.019804018433010172
0.06197347664617988,0.0038008274968888735
0.3901618758983308,0.004535020371826374
0.2247378079893579,0.03321405070166871
0.27530889349780197,0.03024429629040285
0.2504174997943894,0.008050211520262791
0.038743411954642544,0.03359056504690704
0.10542244270067053,0.3487564937562419
0.23394710340023192,0.1335089988865387
0.0007160201585996154,0.0026557067946462705
0.23812723499410907,0.1560879657726827
0.18498467140309785,0.0016655901842990797
0.022452679466991143,0.018471018545083474
0.01532023690312909,0.006153685040701337
0.004434971320695932,0.0069873565511061955
0.018837907950914473,0.01648075163996928
0.010887171315079878,0.004348332212219357
0.014055669763089156,0.005165967970276196
0.09682700702145036,0.12897838307602444
0.0505184984451105,0.015101155730035823
0.0832903443681678,0.004668908295073462
0.0027656120798806704,0.06995859407750894
0.017176931710993347,0.11466757519545041
0.09873450266093556,0.01059064499834306
0.1403382983847294,0.0754691372604719
0.030237329070133125,0.06114457558731713
0.019865505669517267,0.055827499116833
0.10850142131417413,0.08039784455690312
0.07270476513611124,0.01339734702799452
0.0006938712981818127,0.015782906577612516
0.004998160499124934,0.14561459805404567
0.15030177677122825,0.028186186513091464
0.10626085746062224,0.10134674812475465
0.23317587874808204,0.06899030989296397
0.05109327743228812,0.0039454681141219364
0.009526058361153148,0.026126216215675034
0.1739265016434918,0.1635351425292502
0.18828529411638129,0.001946274813209784
0.001119770967901215,0.05266478167574585
0.010735288002804698,0.13742729635851406
0.6435030502967286,0.29563028671194647
0.10027724120401917,0.0029112554320900926
0.002990256912640815,0.03145611723016343
0.11308309624756764,0.05641664435627272
0.15634323473484515,0.0104842813277128
0.07307550157615449,0.0034989636123410137
0.06658635834099717,0.23950893722776695
0.03755788930770099,0.1638793978541079
0.010689785000961202,0.0034436085623585234
0.010864095338774062,0.0032432376432588055
0.1141184693170495,0.3936727148890689
0.004519564983293231,0.004985778736012909
0.0804440776377623,0.012865660910485103
0.013037783238247221,0.3112178281632617
0.06974890449993378,0.06816115403665915
0.13803335749066106,0.1787978011542122
0.006578226004759491,0.11537467833844217
0.11510531787179945,0.10303860797817031
0.19173229882435042,0.0545435864095391
0.19420888249904655,0.04333416276295876
