cell_label,area_px,perimeter_px,circularity,centroid_x,centroid_y,n_trajectories,n_points
1,2960.0,224.8528137423857,0.7357070571080093,24.225675675675674,29.497635135135134,0,0
2,2633.0,218.16652224137047,0.6951595698201408,94.0945689327763,19.011393847322445,0,0
3,1455.0,164.3259018078045,0.6771124647749202,158.62474226804125,12.986254295532646,0,0
4,3076.0,222.16652224137047,0.7831391975415672,201.0812743823147,33.2239921976593,0,0
5,1792.0,169.5918830920368,0.7829566992026131,251.34095982142858,17.862723214285715,0,0
6,1764.0,184.71067811865476,0.6497173127477885,293.42233560090705,22.09750566893424,0,0
7,2064.0,201.6812408671319,0.6376590789583355,341.38856589147287,23.30329457364341,0,0
8,4066.0,273.37972567696687,0.683667022300934,404.04476143630103,28.51475651746188,0,0
9,1388.0,160.08935777509512,0.6805725139017331,450.97910662824205,17.164985590778098,0,0
10,3251.0,229.39696961967,0.7763391371285129,509.78037526914795,22.696093509689327,0,0
11,848.0,114.25483399593905,0.8163126920571248,557.0695754716982,13.496462264150944,0,0
12,6547.0,369.9838020778234,0.6010170366883675,820.0736215060333,50.68886512906675,0,0
13,6532.0,338.6345596729059,0.7158029490938308,618.7852112676056,48.29500918554807,0,0
14,8743.0,359.3624817342638,0.8507557142786456,907.150520416333,61.81722520873842,0,0
15,5465.0,311.84776310850236,0.7061789436333479,59.357731015553526,78.14894784995425,0,0
16,2741.0,227.8528137423857,0.6634529164031819,972.9715432323969,56.96825975921197,0,0
17,2231.0,195.02438661763952,0.7371087947939485,151.02510085163604,51.21021963245182,0,0
18,2255.0,198.05992052357223,0.7223758347865066,566.8980044345898,56.78270509977827,0,0
19,3939.0,247.52186130069782,0.8079206721999549,744.1614623000762,60.31353135313531,0,0
20,6815.0,349.22034611053283,0.7022255829945212,692.1609684519442,88.91724137931034,0,0
21,1974.0,184.71067811865476,0.7270646118844301,116.5694022289767,62.94123606889564,0,0
22,6398.0,340.14927829866735,0.6948882882491106,500.7432010003126,76.9931228508909,0,0
23,695.0,104.76955262170048,0.7956544384241977,1003.0647482014389,47.427338129496405,0,0
24,5778.0,287.62236636408613,0.8776919021451273,330.46919349255796,75.34129456559363,0,0
25,6491.0,300.0071426749364,0.9062714187808922,244.87721460483746,80.767678323833,5,32
26,4268.0,278.99494936611666,0.6890354908253313,400.11340206185565,93.44845360824742,0,0
27,2267.0,214.02438661763952,0.6219204850865772,443.6065284516983,95.99294221438024,0,0
28,1633.0,180.8111831820431,0.6276903797815974,11.89222290263319,97.09920391916718,2,4
29,2174.0,205.05382386916236,0.6497311054399997,1009.03127874885,100.72861085556578,0,0
30,1437.0,156.4680374315355,0.7375905800771291,162.9248434237996,92.72651356993737,0,0
31,2304.0,227.58073580374358,0.5590122748995833,652.2022569444445,117.56857638888889,4,13
32,3977.0,259.84776310850236,0.7401632019921445,863.0178526527533,116.12974603972845,12,44
33,2574.0,290.82947314527274,0.38242085972234063,214.45609945609945,119.82400932400932,18,90
34,3811.0,260.3797256769669,0.7063736374289886,769.2033586985043,127.23327210705851,24,107
35,3816.0,276.14927829866735,0.6288258766560895,100.51310272536688,122.15959119496856,5,15
36,2435.0,192.45079348883237,0.8261699936890026,589.076386036961,111.72607802874744,0,0
37,2586.0,212.55129855222071,0.7193013235453681,977.0599381283836,129.7246713070379,10,36
38,1689.0,186.09545442950497,0.6128694638799215,533.8857312018946,118.85198342214328,2,17
39,3930.0,275.7766952966369,0.6493626246583949,310.647582697201,136.33587786259542,1,2
40,1361.0,152.58073580374355,0.7346298643675631,365.2850844966936,126.22703894195445,3,13
41,2993.0,266.0071426749364,0.5315326961520931,919.9946541931173,137.67824924824592,1,2
42,4077.0,272.11374439273465,0.6919100178636183,816.4243316163846,148.72553348050036,4,10
43,4206.0,286.45079348883235,0.6441382264106258,146.943414170233,155.59700427960058,3,7
44,4363.0,328.06601717798213,0.5094160038155462,729.0093972037589,179.51478340591336,47,198
45,3306.0,228.5512985522207,0.7953262687544758,474.88898971566846,145.3599516031458,0,0
46,2148.0,189.55739520663056,0.7512122763590622,30.329608938547487,143.28817504655493,4,16
47,1984.0,186.88834764831842,0.7138173230412085,615.7671370967741,145.49798387096774,14,42
48,1891.0,182.99494936611666,0.7096156517331821,188.1660497091486,145.62083553675305,10,48
49,4199.0,259.32085117392114,0.7846588217810805,543.1762324362943,160.2864967849488,6,20
50,1914.0,197.7878425849301,0.6148265464327037,279.26384535005224,171.81347962382446,1,3
51,4129.0,260.8233764908628,0.7627140056101228,417.2133688544442,166.87309275853718,6,19
52,2293.0,198.89444430272832,0.7283977814733995,58.944177932839075,180.80287832533799,14,156
53,2328.0,206.61017305526642,0.6853137366846023,244.21692439862542,172.89690721649484,4,10
54,891.0,137.63961030678928,0.591017988342781,704.5050505050505,169.07182940516273,8,22
55,2245.0,194.46803743153546,0.7459844018685825,1005.475723830735,174.5456570155902,1,11
56,5938.0,305.4213562373095,0.7999286555392184,930.8976086224318,190.08992926911418,30,100
57,4468.0,300.45079348883235,0.6219798536504204,335.96553267681287,187.2012085944494,11,25
58,2786.0,220.89444430272832,0.7174991483291583,669.6564967695621,177.3478104809763,35,226
59,980.0,119.15432893255071,0.8673937520267319,101.46632653061225,170.24489795918367,1,3
60,991.0,130.2842712474619,0.7336679413480927,15.20484359233098,177.71241170534813,0,0
61,5513.0,289.56349186104046,0.8262476669022092,848.8095410847088,203.68655904226375,30,80
62,3427.0,231.3797256769669,0.8044024131376553,204.6836883571637,199.67493434490808,3,37
63,2915.0,222.30865786510142,0.7412004420356131,602.3632933104632,192.32967409948543,16,47
64,1577.0,153.9827560572969,0.8357904033328486,771.0057070386811,193.90615091946734,47,191
65,3222.0,221.17871555019025,0.8276538446433533,482.6548727498448,202.44258224705152,2,4
66,5332.0,307.11984104714446,0.7103694174453812,652.0722055513878,228.56901725431356,26,148
67,4405.0,293.25588001646554,0.6436685934741903,567.4574347332576,227.02315550510784,6,19
68,5173.0,332.14927829866735,0.5892311746800493,104.23274695534506,253.81983375217476,18,92
69,4294.0,321.9482681718907,0.5205946702583415,139.6262226362366,222.7880763856544,18,100
70,5442.0,304.63455967290594,0.7369025504652111,982.5793825799338,242.54777655273796,32,106
71,1520.0,178.85281374238568,0.5971203854892678,415.78355263157897,206.75,10,31
72,4530.0,305.817279836453,0.608672981112002,20.22935982339956,245.0465783664459,5,16
73,2271.0,240.59292911256333,0.4930163012730954,326.59092910612065,232.2655217965654,8,28
74,8730.0,365.1259377015544,0.8228842255141018,387.6595647193585,260.33161512027493,25,65
75,1384.0,153.88225099390857,0.7344612594347089,268.8200867052023,218.6770231213873,6,39
76,2272.0,194.17871555019025,0.7572075630217168,520.5770246478874,238.6857394366197,12,34
77,3560.0,247.70562748477138,0.7291017079943728,796.6075842696629,240.25955056179777,34,150
78,2171.0,222.71067811865476,0.5500315568725483,62.48733302625518,246.08475356978352,6,20
79,3809.0,320.0782104868019,0.46720622011392504,452.3418220005251,269.64268836965084,17,52
80,5686.0,351.36248173426384,0.5787699143211815,229.45198733731974,262.41980302497365,9,20
81,3281.0,243.51576464628795,0.6952835126897102,734.6406583358732,259.4114599207559,52,228
82,1707.0,177.78174593052023,0.6786862510568636,172.98301113063854,260.63854715875806,6,25
83,1461.0,223.46803743153546,0.36764549628420135,1014.8637919233402,279.81724845995893,3,16
84,3365.0,226.2670273047588,0.8259473998486652,912.3239227340267,254.70698365527488,59,224
85,4061.0,374.8355697996826,0.3632128968651515,691.5193302142329,315.1915784289584,23,93
86,1779.0,190.50966799187808,0.6159589525436705,497.9274873524452,272.9769533445756,11,28
87,4632.0,338.19090885901,0.5089259043435654,861.4240069084628,288.23337651122625,38,118
88,5586.0,406.72896808188443,0.42432692065025646,655.3703902613677,318.0046544933763,11,28
89,9744.0,427.4873734152916,0.67003973176006,286.374486863711,314.8784893267652,47,123
90,6697.0,363.5462479183374,0.6367527502996874,768.7831865014185,312.4157085262058,25,69
91,5529.0,308.5096679918781,0.7299933387943716,602.7097124253934,311.00705371676617,5,18
92,4703.0,284.79393923934,0.7286573621823533,547.576653200085,305.23984690623007,9,40
93,4083.0,289.0365799264593,0.6141629653351048,952.4746509919177,320.6994856722998,23,68
94,8357.0,357.42135623730945,0.8220519603722942,54.20737106617207,333.61900203422283,10,26
95,3328.0,240.30865786510145,0.7241930387130158,165.24549278846155,318.02163461538464,13,32
96,2863.0,245.09545442950497,0.5989088054599264,913.6632902549773,322.6919315403423,50,258
97,2311.0,210.21424945612296,0.6571817680725708,487.11077455646904,317.23669407183036,3,11
98,5881.0,364.5512985522207,0.5560882828672503,999.7350790681857,366.3028396531202,11,29
99,7747.0,354.1198410471445,0.7763237966151455,358.1133341938815,350.67419646314704,17,46
100,15052.0,469.00209204105306,0.8599129984252674,836.6456284879085,382.02192399681104,50,135
101,4464.0,326.8883476483184,0.5249708272107398,112.30465949820788,355.6379928315412,14,160
102,4643.0,286.33304448274095,0.7116486104379497,206.2519922463924,353.6691794098643,17,61
103,5181.0,389.8772003600252,0.4283194327568106,709.6855819339896,387.213858328508,22,122
104,9428.0,369.1614716074871,0.8693540881449052,442.2174374204497,371.9586338565974,30,73
105,2562.0,212.93607486307093,0.710052565425641,522.6112412177986,361.59172521467605,16,53
106,5374.0,319.1370849898476,0.6630602276454067,919.4095645701526,416.1371417938221,34,181
107,12493.0,433.9310242291876,0.8337487601389122,256.31465620747616,437.3313855759225,52,132
108,3691.0,347.48023074035524,0.3841436926185226,148.12706583581686,417.6542942292062,50,175
109,6429.0,354.75230867899734,0.641952402958009,583.9418261004822,413.6626224918339,28,113
110,5418.0,387.27922061357856,0.4539421115272618,185.172019195275,445.18973791066816,46,130
111,3269.0,302.30865786510145,0.44949370527260135,544.9158764148058,432.3184460079535,38,95
112,7939.0,388.48632739476517,0.6610345950608896,761.7461896964353,437.29865222320194,8,30
113,4027.0,284.27922061357856,0.6261829833911606,969.2118202135584,422.6667494412714,52,380
114,4155.0,321.6761902332486,0.5045951350150643,477.52202166064984,432.0204572803851,97,379
115,5071.0,312.1543289325507,0.6539804268793875,21.57444291066851,439.1906921711694,1,3
116,3683.0,272.06601717798213,0.6252633670619809,641.9918544664675,433.06136301927774,61,314
117,4183.0,320.3025612106916,0.512361992413401,63.32130050203203,440.2390628735357,24,95
118,4434.0,299.3797256769669,0.621671246099119,122.25349571493008,460.39016689219665,44,247
119,8378.0,359.36857838867365,0.8152109730155679,387.50704225352115,455.1489615660062,140,383
120,1471.0,205.6335136523794,0.43715428935423406,613.7063222297757,447.1196464989803,16,75
121,3288.0,259.2731239591687,0.6146482817798397,682.8622262773723,451.9686739659367,62,284
122,2823.0,240.6223663640862,0.6127012342669181,505.01346085724407,462.5653560042508,80,300
123,2237.0,258.92997820866105,0.41928678881311016,92.53375055878409,485.66919982118907,30,132
124,3031.0,270.8294731452727,0.519282815242475,855.2784559551303,472.96667766413725,26,184
125,972.0,122.91168824543142,0.8085181266789708,1009.1913580246913,465.81584362139915,1,6
126,2359.0,194.71067811865476,0.781912698599909,971.4726579058923,485.32089868588383,17,182
127,3245.0,244.9655121145938,0.6795394488275768,904.7352850539291,494.2255778120185,11,45
128,2016.0,208.20815280171308,0.5843928980744761,315.38343253968253,495.56051587301585,79,423
129,1631.0,210.095454429505,0.46433402926248296,679.3390557939914,493.6591048436542,60,342
130,1399.0,179.53910524340094,0.5453928819137482,432.36311651179415,500.0543245175125,36,156
131,2316.0,219.86500705120545,0.6020550324914258,525.6204663212435,507.6502590673575,62,320
132,1514.0,171.22539674441617,0.6489322783678847,597.0178335535006,496.01651254953765,43,211
133,1735.0,183.9177848998413,0.6445578289626175,481.964265129683,498.47031700288187,37,119
134,1727.0,209.25483399593907,0.4956227153900978,754.9924724956572,493.9073537927041,29,166
135,593.0,96.87005768508882,0.7941187323985637,1010.9949409780776,498.06408094435074,2,8
136,750.0,118.12489168102785,0.6754423400426861,364.868,507.944,46,237
137,802.0,112.12489168102786,0.8016414396559176,631.3491271820449,511.2206982543641,20,68
138,2651.0,294.095454429505,0.3851615871403351,802.2070916635232,509.47831007167105,45,397
139,2301.0,208.61626970967632,0.6644007771165156,58.22946544980443,521.0169491525423,27,131
140,1405.0,159.01219330881975,0.6982731329731127,14.935943060498222,517.4128113879003,8,39
141,2696.0,264.7878425849301,0.4832075035366929,165.0723293768546,517.884643916914,66,410
142,1078.0,148.29646455628165,0.6159805937098749,673.8191094619666,513.643784786642,44,278
143,3040.0,260.72287142747456,0.561985598717938,327.0496710526316,530.3789473684211,101,337
144,2606.0,227.0304832720494,0.6353542336499374,945.8265541059094,523.7440521872602,9,35
145,2525.0,250.75840533340724,0.5046151066133526,736.5734653465347,529.1738613861386,76,248
146,3257.0,265.7289680818844,0.5796286190860546,242.83880871968069,529.530242554498,70,331
147,1355.0,187.1543289325507,0.48612662219593705,585.820664206642,520.080442804428,27,181
148,1357.0,161.7462120245875,0.6518106834661385,998.0073691967575,527.9056742815034,0,0
149,2591.0,281.4386001800126,0.4110644817591021,418.8668467773061,528.221536086453,103,469
150,1584.0,173.65180361560903,0.6600950019794383,649.3579545454545,535.8775252525253,64,368
151,2141.0,249.46803743153546,0.4323114223256091,850.014012143858,527.5460065390005,35,324
152,1827.0,186.16652224137047,0.6624380037376388,533.4137931034483,541.3727422003284,54,247
153,1733.0,194.95331880577407,0.5729901563004532,115.71609924985574,544.1604154645124,61,359
154,8179.0,346.77669529663683,0.8546932322878963,585.982149407018,580.6377307739333,56,161
155,2363.0,246.8944443027283,0.48713681336613596,441.68726195514176,550.6297079983073,64,388
156,6814.0,383.04877323527904,0.5835846251754414,703.8081890226006,593.2590255356619,110,461
157,4227.0,289.29646455628165,0.6346815290756718,1003.8746155665957,592.2375207002602,0,0
158,2997.0,240.6223663640862,0.6504660287275784,183.1031031031031,558.1027694361028,63,402
159,2485.0,199.4802307403552,0.7847594123378603,492.2374245472837,562.159356136821,54,171
160,14054.0,470.7178207935912,0.7970554437536489,877.3723495090366,616.8387647644798,110,282
161,10950.0,579.6944801964781,0.4094733608266759,805.5534246575343,614.0263013698631,168,612
162,1742.0,185.3380951166243,0.6372775574857549,45.08955223880597,554.4397244546499,22,118
163,1721.0,187.05382386916236,0.6180983053347175,944.2004648460197,566.9546775130738,2,6
164,2563.0,252.9005409571382,0.503568961452756,379.6972298088178,565.120952009364,62,285
165,692.0,108.31980515339464,0.7411399403618083,10.888728323699421,562.4089595375723,3,7
166,2491.0,296.9716087690037,0.35493900559480934,299.3701324769169,563.2468887996788,49,304
167,6181.0,399.31475451951127,0.4871221665253047,960.4517068435529,633.7443779323734,23,125
168,8878.0,499.06096654409885,0.4479378879714584,762.810993466997,663.3419689119171,135,516
169,3061.0,225.68124086713192,0.7552352837778107,649.5831427638027,593.4168572361973,61,217
170,3651.0,247.1370849898476,0.7511831841632783,130.0158860586141,590.0440975075322,20,52
171,9462.0,388.4751801064719,0.7878912081067901,73.24117522722469,627.4415556964701,12,31
172,2193.0,208.50966799187808,0.6338640222644791,218.53670770633835,582.2238942088463,32,127
173,9107.0,575.9726547895302,0.3449701125637735,256.70056000878446,696.7165916328099,141,623
174,1794.0,194.12489168102783,0.5982322889606491,14.534002229654403,602.6928651059086,20,89
175,2997.0,247.03657992645927,0.6171263278243116,449.6026026026026,606.5835835835836,114,439
176,13232.0,435.2619766708754,0.8776753400943731,320.74198911729144,641.0447400241839,150,424
177,3508.0,314.4274528917194,0.44589082240596617,481.0324971493729,632.868015963512,99,378
178,8796.0,398.9604614807104,0.694441025243845,525.5513869940883,660.1273306048204,139,384
179,2949.0,244.99494936611666,0.6174053292336676,393.5957951848084,612.7046456425907,74,296
180,3292.0,408.40916292848976,0.2480154501824089,185.7843256379101,673.953219927096,83,338
181,3848.0,274.82337649086287,0.6402323066925381,213.93139293139293,633.0704261954262,29,84
182,3616.0,312.49852070358486,0.465309965799498,413.6418694690266,665.9045907079646,105,408
183,5429.0,358.3919189857867,0.5311452334191905,25.68207773070547,693.9242954503592,37,205
184,10261.0,389.9898987322333,0.8477988730132026,615.2055355228536,684.9201832180099,117,342
185,4097.0,271.32085117392114,0.6993740054675152,688.8230412496949,668.5750549182328,96,303
186,5663.0,288.97770542341357,0.8521729588049172,142.48702101359703,679.6394137383013,17,96
187,5818.0,331.88225099390854,0.6637668009178493,998.5720178755586,707.1854589205913,61,202
188,3797.0,279.3624817342638,0.6113843264842103,900.4961811956808,706.4622070055307,80,291
189,3829.0,277.22034611053283,0.6261019084175485,439.21311047270825,714.6092974667015,98,342
190,3033.0,254.4446968344225,0.5887019399647264,387.43785031322125,732.4487306297395,88,519
191,2488.0,256.2375900532359,0.4761837358186749,215.0554662379421,740.8046623794212,90,304
192,8876.0,368.74725804511405,0.8202940441204024,97.40986931050023,755.437922487607,22,73
193,4634.0,321.3919189857867,0.563762245058285,465.5209322399655,759.3901596892533,91,273
194,8236.0,373.9655121145938,0.7400534660214882,330.17314230208837,753.6619718309859,137,497
195,2733.0,283.1370849898476,0.4284064320765151,564.0735455543359,753.3534577387486,81,264
196,3572.0,243.4213562373095,0.7575371900082842,738.5305151175812,741.4022956326987,87,313
197,5075.0,291.41525958289964,0.7509678281657013,940.071724137931,750.0,62,255
198,1742.0,206.92388155425118,0.5112540739880346,173.62055109070033,746.2577497129736,28,91
199,3160.0,223.92388155425118,0.7919470023116477,679.8737341772152,737.3835443037975,41,139
200,4180.0,263.237590053236,0.7580368765498563,868.2344497607655,765.4545454545455,167,556
201,6528.0,330.8883476483184,0.749250536477984,520.0753676470588,775.9829963235294,128,375
202,1479.0,196.81118318204312,0.47982016259136423,151.87423935091277,767.3881000676132,27,183
203,2433.0,226.50966799187808,0.5959069985147738,820.5725441841348,760.5203452527744,78,276
204,4961.0,310.3675323681472,0.6471821410799834,618.495263051804,773.8530538197944,202,669
205,2982.0,260.7878425849301,0.5509888621445541,26.78638497652582,784.8336686787391,14,50
206,3041.0,231.86500705120548,0.7108138216634738,784.9967116080237,785.5692206511017,108,436
207,3761.0,288.8061325481597,0.5666310586159365,391.4480191438447,799.2151023663919,110,370
208,2508.0,244.3797256769669,0.527724248673001,58.072966507177036,810.5047846889952,33,137
209,2554.0,201.5391052434009,0.7901546581061504,688.8187157400157,786.1773688332028,50,180
210,4199.0,262.8528137423857,0.763713518246356,996.8075732317218,801.8380566801619,23,60
211,3782.0,263.76450198781714,0.6831226650837358,202.91565309360126,815.346641988366,60,285
212,3114.0,228.20815280171308,0.7513912977109843,254.7732819524727,805.2983301220296,61,181
213,4380.0,299.7289680818844,0.6126698904728455,735.2374429223744,819.834703196347,84,390
214,2271.0,244.3380951166243,0.47801841852942795,13.399823866138265,843.3025099075297,8,17
215,3763.0,267.56349186104046,0.6605266918295655,946.7975019930906,821.5182035609886,35,93
216,2671.0,210.50966799187808,0.7574250416130442,442.983901160614,823.8195432422314,81,314
217,4588.0,271.1370849898476,0.7842516263989975,150.9853966870096,835.0130775937228,10,82
218,1641.0,162.61017305526642,0.7798714488209738,307.42535039609993,823.2090188909202,63,337
219,4128.0,313.2497833620557,0.5286497047731985,848.6027131782946,857.2843992248062,87,265
220,4000.0,272.79393923934,0.6754612212913242,886.05475,835.3965,70,243
221,2338.0,221.82337649086284,0.5970899310612904,809.1261762189906,837.8964927288281,112,433
222,4184.0,282.45079348883235,0.6590463234263887,600.1998087954111,834.5862810707457,61,244
223,7603.0,330.87720036002526,0.8726923514383328,674.6448770222281,860.3388136262001,74,176
224,3393.0,263.18986283848346,0.615538764053436,523.9295608605953,836.9039198349543,74,309
225,4067.0,253.7228714274745,0.7938981701480109,351.13253012048193,857.7809195967544,69,289
226,4885.0,280.4507934888324,0.7804787549925702,87.24728761514841,866.0421699078813,21,61
227,2261.0,196.3086578651014,0.7372784136967854,778.9111012826183,857.1424148606811,108,377
228,1660.0,160.98275605729688,0.8049320784590549,399.71144578313255,852.1548192771085,78,304
229,1975.0,180.23759005323595,0.763987442679712,931.8055696202532,861.0556962025316,52,163
230,2365.0,219.61626970967626,0.6161862287436104,270.07145877378434,861.0164904862579,101,424
231,2984.0,223.4802307403552,0.7508107127959969,226.10891420911528,871.1176273458445,70,313
232,1812.0,180.61017305526644,0.6980453523339648,1006.365894039735,869.9116997792495,8,24
233,4122.0,288.5096679918781,0.6222961433570519,517.2911208151382,881.1162057253761,146,489
234,2368.0,203.53910524340094,0.7182834170254618,453.3965371621622,871.659206081081,81,316
235,3084.0,234.6223663640862,0.7040206729368633,303.2811284046693,888.4134241245137,40,133
236,1541.0,156.12489168102786,0.7944529876453372,37.23231667748215,878.1168072680077,12,43
237,3987.0,273.0365799264593,0.6720698752242702,613.5289691497367,896.9578630549286,41,124
238,5159.0,301.4751801064719,0.713300067833352,754.4279899205272,903.8301996510952,90,431
239,5471.0,343.9482681718907,0.5811527867596038,182.12410893803693,934.7411807713398,75,326
240,4465.0,265.0365799264593,0.798766219369506,412.13393057110864,907.1187010078387,115,401
241,4180.0,279.7056274847714,0.6714037111601878,970.1717703349283,905.094976076555,28,156
242,1878.0,194.26702730475878,0.6253271179912429,570.7917997870074,907.671458998935,103,383
243,4296.0,264.99494936611666,0.7687744538665467,134.03026070763502,912.3552141527002,10,35
244,2123.0,205.65180361560903,0.6308045434521774,923.6768723504475,912.3801224682054,49,151
245,1779.0,173.6812408671319,0.741105413348766,827.1821247892074,911.1871838111299,58,296
246,946.0,152.3259018078045,0.5123343617531607,8.391120507399577,911.1596194503171,6,20
247,5783.0,344.13203435596427,0.6136388574417707,894.5849904893654,944.6197475358811,50,150
248,1079.0,129.88225099390854,0.8037698197685176,216.72103799814644,910.9768303985171,40,254
249,3937.0,244.02438661763952,0.8308235900590168,351.2649225298451,930.2141224282449,84,327
250,2142.0,203.7228714274745,0.6485593919776858,33.26517273576097,926.485060690943,19,115
251,2290.0,192.40916292848974,0.7773092680607779,247.88034934497816,930.7152838427947,88,294
252,5324.0,280.3919189857866,0.8509752418692356,477.4853493613824,941.4380165289256,129,363
253,2853.0,259.072113832392,0.534158690324356,541.8187872415002,939.0115667718192,104,483
254,1454.0,171.78174593052023,0.6191847416625459,1011.5453920220083,936.2881705639614,4,14
255,2919.0,236.89444430272832,0.6536333571912101,715.4515244946899,944.7858855772524,70,311
256,4117.0,273.27922061357856,0.6927515564214664,84.83968909400049,951.0612096186544,20,97
257,2111.0,190.30865786510142,0.7324550951879581,797.5930838465182,939.928943628612,47,151
258,1732.0,193.39696961967002,0.5819134860228752,677.8163972286375,951.6980369515012,43,191
259,1908.0,177.84062043356596,0.7580996650428193,293.4433962264151,936.4281970649895,32,119
260,2986.0,234.7228714274745,0.6810654488988331,635.158740790355,945.0790354989953,105,449
261,5563.0,309.9066376115481,0.7278756111401521,859.0140212115765,985.3902570555456,65,232
262,4294.0,286.1076477383247,0.6591935823255105,990.1904983698183,979.6215649743829,10,56
263,2399.0,211.3380951166243,0.6749700999799341,42.128386827844935,971.7165485619008,13,77
264,3040.0,249.5573952066306,0.6133982882375676,609.0013157894737,982.0085526315789,67,284
265,2938.0,216.5452018978108,0.7873440047651145,410.63342409802584,970.999659632403,41,119
266,1999.0,204.59292911256333,0.6001245840501104,211.20360180090046,979.4902451225613,75,427
267,2683.0,220.61017305526642,0.6927546763135529,286.5218039508013,973.9936638091689,100,385
268,3679.0,251.78174593052023,0.7292747387536477,784.4112530578961,988.3142158195162,9,83
269,423.0,96.87005768508881,0.5664624347463618,5.628841607565012,974.7588652482269,2,16
270,2210.0,187.57463914933368,0.7893214380135939,135.82262443438913,980.3343891402715,4,12
271,4148.0,265.47413408594537,0.7396124037329811,356.00675024108006,992.6685149469624,57,343
272,4753.0,273.5391052434009,0.7982498292763036,525.4026930359772,995.8419945297707,34,106
273,2215.0,230.40916292848976,0.5243051242608571,724.3914221218962,988.3097065462754,27,82
274,1246.0,140.12489168102783,0.797438733530161,956.061797752809,987.376404494382,3,6
275,1263.0,150.36753236814712,0.7019482071411742,654.8685669041963,993.3444180522565,34,294
276,1531.0,160.61017305526642,0.7458284652986127,233.27759634225995,999.7295885042456,17,77
277,2455.0,197.02438661763952,0.7947332662073385,451.97189409368633,1000.5633401221996,19,64
278,915.0,140.59797974644667,0.5816648194799304,575.7147540983607,998.5049180327869,23,79
279,637.0,105.66904755831213,0.7168919611291674,751.9230769230769,1001.5510204081633,6,20
280,1515.0,192.8528137423857,0.5118828008094889,941.2990099009901,1010.2257425742574,5,11
281,716.0,118.59797974644667,0.6396881477326009,819.9483240223464,1008.5991620111732,5,14
282,2336.0,207.01219330881975,0.6850004375981276,34.4263698630137,1007.4828767123288,0,0
283,1885.0,185.59797974644667,0.6876615303785767,276.02546419098144,1008.4026525198939,12,42
284,1663.0,173.0538238691624,0.6978140558642344,105.90438965724594,1009.8208057726999,2,4
285,720.0,118.71067811865477,0.6420410388370604,672.6666666666666,1007.3916666666667,8,28
286,823.0,121.56244584051393,0.69985946462007,601.5844471445929,1011.007290400972,3,7
287,441.0,85.11269837220809,0.764997004684433,318.32426303854874,1013.4739229024943,9,29
288,1104.0,147.74011537017762,0.6355973381923359,704.0833333333334,1013.259963768116,4,8
289,763.0,113.11269837220809,0.7493965272916974,159.50982961992136,1013.3748361730013,2,12
290,631.0,106.97056274847715,0.6929639823173054,194.3660855784469,1014.3423137876387,6,13
291,556.0,98.31980515339465,0.722774192519219,411.53956834532374,1015.5071942446043,2,6
